edge_id,timestamp,solar_altitude_deg,solar_azimuth_deg,shade_ratio,air_temperature_c,humidity_pct,wind_speed_ms,rainfall_mm,solar_radiation_mj_m2,length_m,surface_code,surface_absorptivity,sun_fraction,effective_solar_mj_m2,recent_direct_sun_minutes,cumulative_effective_solar_mj_m2,heat_storage_proxy,cluster,heat_cost
E0000541,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,24.422572827648082,unknown,0.731834,0.0,0.0,20.000000000000004,2.2650000000000006,0.0,0,0.0
E0000541,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,24.422572827648082,unknown,0.731834,0.0,0.0,0.0,1.4875000000000003,0.0,0,0.0
E0000541,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,24.422572827648082,unknown,0.731834,0.0,0.0,0.0,0.8325000000000001,0.0,0,0.0
E0000541,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,24.422572827648082,unknown,0.731834,0.0,0.0,0.0,0.3350000000000001,0.0,0,0.0
E0000541,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,24.422572827648082,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,1.0,29.2,64,4.6,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,1.0,29.2,65,4.7,0.0,0.29,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000542,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.5,30.5,62,3.9,0.0,0.92,51.29776910528726,unknown,0.731834,0.5,0.34500000000000003,30.0,0.34500000000000003,0.0,0,0.0
E0000542,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.5,32.0,57,3.0,0.0,1.73,51.29776910528726,unknown,0.731834,0.5,0.6487499999999999,60.0,0.9937499999999999,0.0,0,0.0
E0000542,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.25,33.5,54,3.6,0.0,2.43,51.29776910528726,unknown,0.731834,0.75,1.3668750000000003,105.0,2.360625,0.0,1,100.0
E0000542,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.25,34.7,50,3.6,0.0,3.1,51.29776910528726,unknown,0.731834,0.75,1.7437500000000001,120.0,4.104375,0.0,1,100.0
E0000542,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.25,35.3,50,3.8,0.0,3.2,51.29776910528726,unknown,0.731834,0.75,1.8000000000000003,135.0,5.904375000000001,0.0,1,100.0
E0000542,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,51.29776910528726,unknown,0.731834,1.0,2.3925,150.0,8.296875,0.0,1,100.0
E0000542,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.25,36.7,47,3.9,0.0,3.22,51.29776910528726,unknown,0.731834,0.75,1.81125,150.0,9.763125,0.0,1,100.0
E0000542,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.5,36.4,46,4.3,0.0,3.11,51.29776910528726,unknown,0.731834,0.5,1.16625,135.0,10.280625,0.0,1,100.0
E0000542,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.5,35.6,45,4.4,0.0,2.62,51.29776910528726,unknown,0.731834,0.5,0.9825,105.0,9.896250000000002,0.0,1,100.0
E0000542,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.75,34.3,48,4.6,0.0,1.99,51.29776910528726,unknown,0.731834,0.25,0.373125,75.0,8.525625000000002,0.0,1,100.0
E0000542,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.75,32.7,51,5.2,0.0,1.34,51.29776910528726,unknown,0.731834,0.25,0.25125000000000003,60.0,6.976875,0.0,1,100.0
E0000542,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,0.75,30.9,54,4.4,0.0,0.44,51.29776910528726,unknown,0.731834,0.25,0.0825,45.0,4.666875,0.0,0,0.0
E0000542,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,51.29776910528726,unknown,0.731834,0.0,0.0,30.0,2.855625,0.0,0,0.0
E0000542,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,15.0,1.689375,0.0,0,0.0
E0000542,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.706875,0.0,0,0.0
E0000542,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.33375000000000005,0.0,0,0.0
E0000542,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,51.29776910528726,unknown,0.731834,0.0,0.0,0.0,0.0825,0.0,0,0.0
E0000543,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000543,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000543,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000543,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000543,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000543,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,0.6666666666666666,29.2,64,4.6,0.0,0.0,382.5355784478914,unknown,0.731834,0.33333333333333337,0.0,20.000000000000004,0.0,0.0,0,0.0
E0000543,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,0.6666666666666666,29.2,65,4.7,0.0,0.29,382.5355784478914,unknown,0.731834,0.33333333333333337,0.0725,40.00000000000001,0.0725,0.0,0,0.0
E0000543,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.47619047619047616,30.5,62,3.9,0.0,0.92,382.5355784478914,unknown,0.731834,0.5238095238095238,0.36142857142857143,71.42857142857144,0.43392857142857144,0.0,0,0.0
E0000543,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.09523809523809523,32.0,57,3.0,0.0,1.73,382.5355784478914,unknown,0.731834,0.9047619047619048,1.1739285714285714,105.71428571428571,1.6078571428571429,0.0,1,100.0
E0000543,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.14285714285714285,33.5,54,3.6,0.0,2.43,382.5355784478914,unknown,0.731834,0.8571428571428572,1.5621428571428573,137.14285714285714,3.17,0.0,1,100.0
E0000543,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.14285714285714285,34.7,50,3.6,0.0,3.1,382.5355784478914,unknown,0.731834,0.8571428571428572,1.992857142857143,157.14285714285714,5.162857142857144,0.0,1,100.0
E0000543,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.047619047619047616,35.3,50,3.8,0.0,3.2,382.5355784478914,unknown,0.731834,0.9523809523809523,2.2857142857142856,160.00000000000003,7.448571428571428,0.0,1,100.0
E0000543,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.09523809523809523,36.2,48,3.5,0.0,3.19,382.5355784478914,unknown,0.731834,0.9047619047619048,2.164642857142857,162.85714285714286,9.540714285714285,0.0,1,100.0
E0000543,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,382.5355784478914,unknown,0.731834,1.0,2.415,171.42857142857144,11.594285714285714,0.0,1,100.0
E0000543,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.047619047619047616,36.4,46,4.3,0.0,3.11,382.5355784478914,unknown,0.731834,0.9523809523809523,2.221428571428571,171.42857142857142,12.641785714285714,0.0,1,100.0
E0000543,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.14285714285714285,35.6,45,4.4,0.0,2.62,382.5355784478914,unknown,0.731834,0.8571428571428572,1.6842857142857146,168.57142857142856,12.763928571428572,0.0,1,100.0
E0000543,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.19047619047619047,34.3,48,4.6,0.0,1.99,382.5355784478914,unknown,0.731834,0.8095238095238095,1.2082142857142857,157.14285714285714,11.979285714285714,0.0,1,100.0
E0000543,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.3333333333333333,32.7,51,5.2,0.0,1.34,382.5355784478914,unknown,0.731834,0.6666666666666667,0.6700000000000002,140.0,10.36357142857143,0.0,1,100.0
E0000543,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,0.7619047619047619,30.9,54,4.4,0.0,0.44,382.5355784478914,unknown,0.731834,0.23809523809523814,0.07857142857142858,102.85714285714286,8.2775,0.0,1,100.0
E0000543,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,382.5355784478914,unknown,0.731834,0.0,0.0,54.28571428571429,5.8625,0.0,0,0.0
E0000543,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,14.285714285714288,3.641071428571429,0.0,0,0.0
E0000543,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,1.9567857142857144,0.0,0,0.0
E0000543,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.7485714285714288,0.0,0,0.0
E0000543,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,382.5355784478914,unknown,0.731834,0.0,0.0,0.0,0.07857142857142858,0.0,0,0.0
E0000544,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000544,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000544,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000544,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000544,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000544,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,0.23809523809523808,29.2,64,4.6,0.0,0.0,394.21568234225896,unknown,0.731834,0.7619047619047619,0.0,45.71428571428571,0.0,0.0,0,0.0
E0000544,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,0.14285714285714285,29.2,65,4.7,0.0,0.29,394.21568234225896,unknown,0.731834,0.8571428571428572,0.18642857142857144,97.14285714285714,0.18642857142857144,0.0,0,0.0
E0000544,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,394.21568234225896,unknown,0.731834,1.0,0.6900000000000001,157.14285714285714,0.8764285714285716,0.0,1,100.0
E0000544,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,394.21568234225896,unknown,0.731834,1.0,1.2974999999999999,171.42857142857144,2.173928571428571,0.0,1,100.0
E0000544,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,394.21568234225896,unknown,0.731834,1.0,1.8225000000000002,180.0,3.996428571428572,0.0,1,100.0
E0000544,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,394.21568234225896,unknown,0.731834,1.0,2.325,180.0,6.321428571428572,0.0,1,100.0
E0000544,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,394.21568234225896,unknown,0.731834,1.0,2.4000000000000004,180.0,8.721428571428572,0.0,1,100.0
E0000544,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,394.21568234225896,unknown,0.731834,1.0,2.3925,180.0,10.927500000000002,0.0,1,100.0
E0000544,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,394.21568234225896,unknown,0.731834,1.0,2.415,180.0,12.652500000000002,0.0,1,100.0
E0000544,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,394.21568234225896,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000544,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,394.21568234225896,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000544,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,0.3333333333333333,34.3,48,4.6,0.0,1.99,394.21568234225896,unknown,0.731834,0.6666666666666667,0.9950000000000001,160.00000000000003,12.5,0.0,1,100.0
E0000544,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,0.6190476190476191,32.7,51,5.2,0.0,1.34,394.21568234225896,unknown,0.731834,0.38095238095238093,0.3828571428571429,122.85714285714285,10.482857142857144,0.0,1,100.0
E0000544,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,0.6190476190476191,30.9,54,4.4,0.0,0.44,394.21568234225896,unknown,0.731834,0.38095238095238093,0.12571428571428572,85.71428571428572,8.21607142857143,0.0,1,100.0
E0000544,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,394.21568234225896,unknown,0.731834,0.0,0.0,45.71428571428571,5.801071428571428,0.0,0,0.0
E0000544,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,22.857142857142854,3.468571428571429,0.0,0,0.0
E0000544,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,1.5035714285714288,0.0,0,0.0
E0000544,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.5085714285714287,0.0,0,0.0
E0000544,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,394.21568234225896,unknown,0.731834,0.0,0.0,0.0,0.12571428571428572,0.0,0,0.0
E0000545,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,0.0,29.2,64,4.6,0.0,0.0,7.48371076067803,unknown,0.731834,1.0,0.0,60.0,0.0,0.0,0,0.0
E0000545,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,0.0,29.2,65,4.7,0.0,0.29,7.48371076067803,unknown,0.731834,1.0,0.21749999999999997,120.0,0.21749999999999997,0.0,0,0.0
E0000545,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,7.48371076067803,unknown,0.731834,1.0,0.6900000000000001,180.0,0.9075,0.0,1,100.0
E0000545,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,7.48371076067803,unknown,0.731834,1.0,1.2974999999999999,180.0,2.205,0.0,1,100.0
E0000545,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,7.48371076067803,unknown,0.731834,1.0,1.8225000000000002,180.0,4.0275,0.0,1,100.0
E0000545,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,7.48371076067803,unknown,0.731834,1.0,2.325,180.0,6.3525,0.0,1,100.0
E0000545,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,7.48371076067803,unknown,0.731834,1.0,2.4000000000000004,180.0,8.752500000000001,0.0,1,100.0
E0000545,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,7.48371076067803,unknown,0.731834,1.0,2.3925,180.0,10.927500000000002,0.0,1,100.0
E0000545,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,7.48371076067803,unknown,0.731834,1.0,2.415,180.0,12.6525,0.0,1,100.0
E0000545,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,7.48371076067803,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000545,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,7.48371076067803,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000545,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,1.0,34.3,48,4.6,0.0,1.99,7.48371076067803,unknown,0.731834,0.0,0.0,120.0,11.504999999999999,0.0,1,100.0
E0000545,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,1.0,32.7,51,5.2,0.0,1.34,7.48371076067803,unknown,0.731834,0.0,0.0,60.0,9.105,0.0,1,100.0
E0000545,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,1.0,30.9,54,4.4,0.0,0.44,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,6.7125,0.0,0,0.0
E0000545,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,4.2975,0.0,0,0.0
E0000545,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,1.965,0.0,0,0.0
E0000545,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000545,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,7.48371076067803,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,0.0,29.2,64,4.6,0.0,0.0,2.883494861569249,unknown,0.731834,1.0,0.0,60.0,0.0,0.0,0,0.0
E0000546,2026-08-08 07:00:00,14.264755208523532,80.28064155337879,0.0,29.2,65,4.7,0.0,0.29,2.883494861569249,unknown,0.731834,1.0,0.21749999999999997,120.0,0.21749999999999997,0.0,0,0.0
E0000546,2026-08-08 08:00:00,26.063642341197003,89.05304702734922,0.0,30.5,62,3.9,0.0,0.92,2.883494861569249,unknown,0.731834,1.0,0.6900000000000001,180.0,0.9075,0.0,1,100.0
E0000546,2026-08-08 09:00:00,37.90394792043438,98.73835208795762,0.0,32.0,57,3.0,0.0,1.73,2.883494861569249,unknown,0.731834,1.0,1.2974999999999999,180.0,2.205,0.0,1,100.0
E0000546,2026-08-08 10:00:00,49.38952494494944,110.82098627913388,0.0,33.5,54,3.6,0.0,2.43,2.883494861569249,unknown,0.731834,1.0,1.8225000000000002,180.0,4.0275,0.0,1,100.0
E0000546,2026-08-08 11:00:00,59.753356100245256,128.2774358206398,0.0,34.7,50,3.6,0.0,3.1,2.883494861569249,unknown,0.731834,1.0,2.325,180.0,6.3525,0.0,1,100.0
E0000546,2026-08-08 12:00:00,67.11755514516304,156.43119610517817,0.0,35.3,50,3.8,0.0,3.2,2.883494861569249,unknown,0.731834,1.0,2.4000000000000004,180.0,8.752500000000001,0.0,1,100.0
E0000546,2026-08-08 13:00:00,68.053484246919,194.74194671622482,0.0,36.2,48,3.5,0.0,3.19,2.883494861569249,unknown,0.731834,1.0,2.3925,180.0,10.927500000000002,0.0,1,100.0
E0000546,2026-08-08 14:00:00,61.89805443934667,226.06912615404843,0.0,36.7,47,3.9,0.0,3.22,2.883494861569249,unknown,0.731834,1.0,2.415,180.0,12.6525,0.0,1,100.0
E0000546,2026-08-08 15:00:00,52.01073344924905,245.53876938549462,0.0,36.4,46,4.3,0.0,3.11,2.883494861569249,unknown,0.731834,1.0,2.3325,180.0,13.6875,0.0,1,100.0
E0000546,2026-08-08 16:00:00,40.691742841395374,258.54774137723024,0.0,35.6,45,4.4,0.0,2.62,2.883494861569249,unknown,0.731834,1.0,1.965,180.0,13.83,0.0,1,100.0
E0000546,2026-08-08 17:00:00,28.882358721363396,268.6287700733501,1.0,34.3,48,4.6,0.0,1.99,2.883494861569249,unknown,0.731834,0.0,0.0,120.0,11.504999999999999,0.0,1,100.0
E0000546,2026-08-08 18:00:00,17.029216449581895,277.5160522407341,1.0,32.7,51,5.2,0.0,1.34,2.883494861569249,unknown,0.731834,0.0,0.0,60.0,9.105,0.0,1,100.0
E0000546,2026-08-08 19:00:00,5.485212126567044,286.1911778921615,1.0,30.9,54,4.4,0.0,0.44,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,6.7125,0.0,0,0.0
E0000546,2026-08-08 20:00:00,-5.791867615011197,295.3669412939397,1.0,29.3,57,4.2,0.0,0.03,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,4.2975,0.0,0,0.0
E0000546,2026-08-08 21:00:00,-16.04855282993618,305.6955100460034,1.0,28.0,58,4.8,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,1.965,0.0,0,0.0
E0000546,2026-08-08 22:00:00,-24.941383587366087,317.82562010867264,1.0,27.1,60,4.9,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-08 23:00:00,-31.785309006287946,332.26736271999994,1.0,26.3,62,4.0,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000546,2026-08-09 00:00:00,-35.76322678231949,348.9623629662776,1.0,25.7,62,4.0,0.0,0.0,2.883494861569249,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000547,2026-08-08 01:00:00,-35.93842772086363,6.7235598883511045,1.0,30.9,65,1.9,0.0,0.0,3.1285440292074425,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000547,2026-08-08 02:00:00,-32.80603727035202,23.772763426529593,1.0,30.7,67,2.6,0.0,0.0,3.1285440292074425,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000547,2026-08-08 03:00:00,-26.62272299350791,38.76795140519474,1.0,30.2,66,2.9,0.0,0.0,3.1285440292074425,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000547,2026-08-08 04:00:00,-18.19507341920418,51.41640481403971,1.0,29.7,69,2.7,0.0,0.0,3.1285440292074425,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000547,2026-08-08 05:00:00,-8.24915831298254,62.128572043322194,1.0,29.6,67,3.0,0.0,0.0,3.1285440292074425,unknown,0.731834,0.0,0.0,0.0,0.0,0.0,0,0.0
E0000547,2026-08-08 06:00:00,2.9164882462458475,71.5339459224135,0.0,29.2,64,4.6,0.0,0.0,3.1285440292074425,unknown,0.731834,1.0,0.0,60.0,0.0,0.0,0,0.0
